FileName,Average_Growth_Rate_nm_per_cycle,Average_RMSE,Lin_GPC_nm,Lin_GPC_Std_Dev
20250729_TDMAT_Campaign0009_03_Sweep2.txt,2.987330107990802,0.16402666666666665,0.17722683033435294,0.046619617568809675
20250729_TDMAT_Campaign0009_03_Sweep2.txt,3.091853234909604,0.15322666666666626,0.16443718059895926,0.04173807167894526
20250729_TDMAT_Campaign0009_03_Sweep2.txt,3.210946351262552,0.1916199999999994,0.2065515176541483,0.04746267417455508
20250729_TDMAT_Campaign0009_03_Sweep2.txt,3.2788275616672715,0.15805333333333352,0.17386678408650139,0.049746277662655894
20250729_TDMAT_Campaign0009_03_Sweep2.txt,3.273914480865624,0.2044066666666661,0.22081326014130245,0.05383671303877408
20250729_TDMAT_Campaign0009_03_Sweep2.txt,3.186768094008012,0.1529466666666669,0.16316368040037338,0.039716212984270985
20250729_TDMAT_Campaign0009_03_Sweep2.txt,3.0602167654250314,0.20591333333333353,0.22375063851119226,0.06391141208224063
20250729_TDMAT_Campaign0009_03_Sweep2.txt,2.9270401814882163,0.12883333333333363,0.13965931048333804,0.03810072057187999
20250729_TDMAT_Campaign0009_03_Sweep2.txt,2.8649481898279188,0.2030933333333337,0.2182478478607205,0.0786025388943305
20250729_TDMAT_Campaign0009_03_Sweep2.txt,2.855493397649883,0.10330666666666653,0.11217978094999931,0.03882604066424357
20250729_TDMAT_Campaign0009_03_Sweep2.txt,2.8975805618368526,0.19096249999999948,0.21610416105232985,0.08748893400586677
20250729_TDMAT_Campaign0009_03_Sweep2.txt,2.945865674077563,0.0795533333333329,0.08515674034667711,0.025526028732407037
20250729_TDMAT_Campaign0009_03_Sweep2.txt,2.9620847731030695,0.21254666666666727,0.22738179100521486,0.09181816509513084
20250729_TDMAT_Campaign0009_03_Sweep2.txt,2.937281584810896,0.04329999999999927,0.04887388382672309,0.017023294612943312
20250729_TDMAT_Campaign0009_03_Sweep2.txt,2.877320723411122,0.20837333333333372,0.2216287153748725,0.09459597391994427
