,rmse_all_exp,rmse_all_exp_sem,rmse_current_exp,rmse_current_exp_sem,information_gain
145,0.03247682491547618,0.0026542318831709513,0.03066998280017459,0.002876164736637814,
146,0.032485885281737376,0.002657970876781851,0.0307048442544674,0.0028845687170708013,
147,0.03255906958027574,0.0026590913225583344,0.030769909409991823,0.002887140461351518,
148,0.03255824495293051,0.0026747408347059178,0.030823801283136873,0.002912647132436936,
149,0.032564451362202165,0.002678172356268113,0.03083340263052836,0.002916780345397533,
150,0.03260278853310513,0.0027018324517968516,0.03051262894671133,0.002901745265110812,
151,0.03257424068157514,0.002701613322088132,0.0304712754608366,0.002900471479166977,
152,0.03249147047456005,0.0027016924958631915,0.03032418045057552,0.002894479235809404,
153,0.03128221032157257,0.0026100470623860368,0.02884221545423214,0.002746668336189079,
154,0.03126391358260764,0.0026088741564953633,0.02882072932766638,0.002745259925746982,
155,0.031170586860584285,0.0026110782243180123,0.028645022086923856,0.0027546601520319135,
156,0.031281302172266316,0.0026128817854856818,0.028734436936464512,0.002755063488488552,
157,0.03127419573360657,0.002615136852374475,0.028770067766788837,0.002763926600309446,
158,0.03113262114649443,0.002604944754850587,0.028600991479383893,0.0027471865886342537,
159,0.03114912392490469,0.002606100390516266,0.02858106654750562,0.0027449193651397277,
160,0.03115064214056984,0.0026050822026488923,0.028621285229152926,0.0027488561845110306,
161,0.031154777671218672,0.0026051825294770513,0.0285898890475514,0.002745966526999496,
162,0.030701731554154062,0.0026015634991713036,0.028139801493722326,0.0027446475860604014,
163,0.030684994955923625,0.0026105421729891573,0.028197793594597405,0.002777208314759761,
164,0.03005313669063072,0.0025878643557033566,0.02731747887115413,0.002738444442960673,
165,0.03000050018270454,0.0025820301466493675,0.027258439608037418,0.002732244767641395,
166,0.030210314038517514,0.002594128505419342,0.027341512021194544,0.002732952210267354,
167,0.02995590045475024,0.0025956122152742743,0.027037974702700245,0.0027359315850479103,
168,0.029806521781217,0.002599035305636771,0.02692538537057389,0.0027464144234491516,
169,0.029881267617338468,0.002599257646230653,0.02700250367941579,0.002746754275161698,
170,0.029980605901491507,0.002598982345318278,0.026982868447191423,0.0027452255797998652,
171,0.03001690737142074,0.0026001076456613837,0.027022598232228936,0.002746804690445019,
172,0.030018179852448108,0.0026008331528586297,0.026961513204215817,0.0027416223293842755,
173,0.029992739563662094,0.002601316555273992,0.026977962450955836,0.002750214652721249,
174,0.02977675355770638,0.0026083446204797334,0.02668093390479716,0.002765456369247732,
175,0.029692263527596498,0.0026055250135709087,0.026553101380924943,0.002756938414086041,
176,0.02942696223093616,0.0026077221598654428,0.026172625048453187,0.002758770183487175,
177,0.029354222223457054,0.0026025043137943103,0.02611292571706492,0.00275173831878962,
178,0.029402265568201087,0.002601882791070704,0.026161355704457576,0.0027496917179114836,
179,0.029325419098451565,0.002603123837442195,0.026100593025703642,0.0027563363470979323,
180,0.029322956433081138,0.0026122578867833124,0.026077449987281398,0.002775565901552398,
181,0.029248568803051673,0.002605046929493851,0.02592638736170882,0.0027560242164192707,
182,0.029078115791831276,0.0026051606008494115,0.025813099509093898,0.0027651436214321916,
183,0.02894504524865671,0.0026049082629404077,0.02569083933373833,0.0027683077867310473,
184,0.029055990014113797,0.002606287414901606,0.02580215268993651,0.0027676676530085597,
185,0.029083723769626292,0.0026095990325054838,0.025775941991311425,0.002776907393122416,
186,0.029060689477323497,0.002621723143490362,0.025607280420926148,0.00277391450865359,
187,0.02896004922169786,0.0026240390350618153,0.025525795215776793,0.0027864779680473123,
188,0.028937337387497587,0.002622304275592273,0.02545348139891579,0.0027787807684166144,
189,0.02903164454079123,0.0026456885668675015,0.025250246074486563,0.002766002483133924,
190,0.02903048549417471,0.0026446447625393414,0.025240555016931038,0.002761876575552473,
191,0.02899556342828473,0.0026455475508338046,0.02516566395953842,0.0027643152096882145,
192,0.029005237146639575,0.0026457270048919125,0.02515956250810267,0.0027625553655881195,
193,0.02897553197035744,0.0026443922417614396,0.025124768583000265,0.002758613645342981,
194,0.028982595261697292,0.002645136093812793,0.02514015067872457,0.002760713382764503,
195,0.028970747481527986,0.002641696223433688,0.025115196874160292,0.0027560239300765807,
196,0.02892418352176406,0.002641905554800246,0.025092974309985274,0.002760848533815108,
197,0.028784871843356402,0.002641246780403733,0.024887261475630067,0.0027590850739825515,
198,0.028799260806245137,0.0026443255253172557,0.02491936970033668,0.0027667587763755075,
199,0.028060459948456233,0.00259798888410767,0.023274612267728718,0.002544666798848898,
200,0.028089017405640675,0.0026010328615430132,0.02329624480872849,0.00255056814126864,
201,0.028073419005533416,0.002601608370099902,0.023283111339325594,0.0025513433350775414,
202,0.028020105521796835,0.002601793998146913,0.023248486921544503,0.002556067174112743,
203,0.027913546036367594,0.0025981585877921888,0.023081639363403485,0.0025450200972689024,
204,0.02788725628817576,0.0025956868858945338,0.023034746954501483,0.0025390502706212235,
205,0.027897563431483537,0.002596477468978369,0.023052909414592974,0.00254201431059562,
206,0.027668147437977898,0.002605407435960566,0.022576366276055776,0.002496785286217381,
207,0.027734420132464868,0.0026163423667044583,0.022546136654161313,0.002501531114884536,
208,0.027739408769909452,0.0026211378061103932,0.022503156094520027,0.002503054678288038,
209,0.027704560723123797,0.0026189789437784288,0.02248687177640918,0.002502908376378332,
210,0.027724349491942572,0.002617270252832572,0.02251025622559428,0.0024972986018865617,
211,0.027595684745053237,0.00262119564507624,0.02233958961597302,0.0025114122852247134,
212,0.027582313365801837,0.0026200046092317215,0.022307065803961443,0.002506748668770481,
213,0.027514621809700573,0.0026196742980618515,0.022214727535858982,0.002506342130642544,
214,0.027553852139935688,0.002626668345672331,0.022078342389253748,0.0024958779793413954,
215,0.027546201981654184,0.0026235681716759753,0.022073715131723324,0.0024883905410067013,
216,0.0274513138090649,0.0026038991460834065,0.02207968807784093,0.002494827963536592,
217,0.027408073506337397,0.0026014100814510644,0.022043269322626655,0.002492200788740222,
218,0.027467751016539216,0.002603874217886875,0.02209990806965741,0.002496256876411982,
219,0.027408284765777027,0.002602382980450724,0.022028389482749846,0.0024908367501474933,
220,0.026918521919086256,0.002585945501236474,0.021550297245480084,0.002470900512483522,
221,0.026891573251327357,0.002587304537140371,0.02123537844882757,0.0024625086572766554,
222,0.026830774442407078,0.0025850209718511073,0.02121251651603273,0.0024646023566112178,
223,0.02685195188411659,0.002583934324853016,0.021204454684807646,0.0024592264129764904,
224,0.026767784731969016,0.0025765618056750117,0.021172752244629202,0.002455759310297234,
225,0.02672867936417822,0.002576766442522593,0.02105381953382442,0.0024482813976292993,
226,0.026442935916169936,0.0025611334443132435,0.020745467583733454,0.0024307093892360476,
227,0.026458630495003646,0.0025625821316177426,0.020759273219060476,0.0024333182926772573,
228,0.026351189635101895,0.002561259852508394,0.020576595799053972,0.0024274908104796942,
229,0.0263168243306713,0.0025599200382010255,0.02054768883656924,0.0024268191269138832,
230,0.026306439666853684,0.002558853032249361,0.02057300425541012,0.0024302340380605333,
231,0.02624736315859212,0.002557098556723162,0.020431643604991872,0.0024168556772495645,
232,0.02612887669998886,0.0025670231637732513,0.019448227925879663,0.0023027193093488716,
233,0.02608918677585897,0.0025643160465638184,0.019394678334448148,0.0022915412262608037,
234,0.026009663566267095,0.002566949261294763,0.019258957293890103,0.002292511231037568,
235,0.02602442651190931,0.002566759683235797,0.019287876474544975,0.0022979824710796623,
236,0.025401531718606506,0.0025338001968531797,0.01856112253310126,0.0022482979282647934,
237,0.025369989637778374,0.0025344761641637615,0.018509958755929604,0.0022498728728688328,
238,0.02521957612243635,0.002519405596935936,0.018446178882822788,0.002247205157550494,
239,0.02517254472902392,0.002518669509577294,0.018405752268749482,0.0022519465953070375,
240,0.02516001933012092,0.002518683120102918,0.018353873018200625,0.00224783397011748,
241,0.025094265495054616,0.0025153923620977823,0.018334851434423385,0.0022529071554633303,
242,0.025024557286777886,0.0025120084417433524,0.01824574048325211,0.002250691671181587,
243,0.024407514604720494,0.0024782579246733607,0.01750466600379707,0.002204633020271111,
244,0.02439703235025437,0.0024759821785529683,0.01745833916512134,0.0021925200062813096,
245,0.02426816071200184,0.0024719447868288974,0.017349493421196287,0.0022001206789346245,
246,0.024291784281260054,0.0024736531196384347,0.017334246104118003,0.002196560093556847,
247,0.024161585795760335,0.0024777763189172426,0.01701644187552886,0.0021891155915757924,
248,0.024174893226239117,0.00247883718417287,0.017020264784606914,0.002189928858578785,
249,0.024126325729045977,0.0024790626039135023,0.016923698428490792,0.002184684821872621,
250,0.02409955210610337,0.0024790737539350143,0.01696991845334956,0.0022015580888919742,
