recommendation_id,elapsed_time,new_predicted_output,new_predicted_uncertainty,current_trained_hps,average_rmse,plasma_duration,precursor_dose_time,process_pressure,ALD_purge_time,plasma_pressure,RF_power_setpoint,plasma_prep_time,plasma_purge_time,H2_plasma_flow_rate,Ar_process_flow_rate,ALD_purge_flow_rate,ALD_prep_time,campaign_id
0t7sgn7y1dt75000bjcpdqbr24,34.56239859992638,0.09461284158323333,0.0014058861036678502,"[0.001805027042883902, 1.059112025974862, 0.5140339928458197, 0.5535522328900089, 1.4992895309671104, 1.4995126966667867, 1.257589233427557, 1.4955541251842224, 1.4978019018331459, 1.498435767897579, 0.3905206726947815, 1.4970224960258982, 1.4999527432659434, 0.03343141010481397]",0.02838533013252038,4996.210520677779,4999.492240925665,131.9921600802931,4998.17834923472,25.137193401983065,25.322973809291934,4999.373702075263,10.377054918115256,25.046173305386876,25.012291465696883,19.990103153270812,3993.961928776611,0t7sgmp3f1vzv000fjpr6p0xr8
0t7sh207phtfn0007rg55t6x7c,31.214692399953492,0.04030703887576963,0.0013302281276581617,"[0.0017740419962434043, 1.054244815149975, 0.5103106936443058, 0.5814652128342401, 1.4996316808952095, 1.4987347775848432, 1.2642647979727886, 1.497979277540601, 1.4985322061811361, 1.4976436558047235, 0.3827009080757, 1.4980621701233487, 1.499052870466273, 0.03411335027603629]",0.042341724065233156,100.89667147540963,4999.53212893459,177.437430760908,4999.916782256047,25.0914177870794,25.133721584638916,11.683782323854226,15.804058930495941,99.99527805940541,57.457671931733614,1.001339610074519,3999.1354733705066,0t7sgmp3f1vzv000fjpr6p0xr8
0t7shaj52dta90004jfkbsjrgm,28.79116190003697,0.03832316869433376,0.0013284376474841924,"[0.0017556699321851221, 1.0676335352756299, 0.5099460389376995, 0.583037582841125, 1.4997127682660618, 1.498227640240387, 1.234435602700076, 1.4977169098916072, 1.495718994791674, 1.499804302426822, 0.3857557430344204, 1.494534030101537, 1.4999413249312843, 0.033309334296784676]",0.0462447727536222,112.53467954802288,2548.73903530512,299.9757526045348,38.23980804488994,25.430067476868064,298.91620255986925,4999.850795501506,24.380962625397714,25.276451995944754,99.98134162391923,19.93753540981982,3987.0523114205866,0t7sgmp3f1vzv000fjpr6p0xr8
0t7shghd31vbk0004az0fxf04m,27.52395019994583,0.06074556296009752,0.0013087949637626544,"[0.001764325820406809, 1.0687478579002732, 0.5064759522634472, 0.5596145403492476, 1.499711957991017, 1.4986086292456458, 1.275767394576535, 1.4980319870667413, 1.4958980239799304, 1.4987018480256893, 0.3861516925523586, 1.4992593441695246, 1.4997966545590578, 0.034197472441053534]",0.043528828448667144,106.98577533958303,3140.4288331756543,142.47132667580453,4999.250853185025,299.3878004376096,299.57567865298796,4966.653431598925,10.35779170217961,99.89254190806042,25.04498946909678,1.0441986504494911,111.3038517792861,0t7sgmp3f1vzv000fjpr6p0xr8
0t7shs727hyfz0002ne0zx32sm,37.02279939991422,0.01786601481304787,0.0015225974906201616,"[0.00171401768217809, 0.9161264496778855, 0.44603472820617573, 0.3018641179729652, 1.4988677885455406, 1.499969520706896, 1.4980083349819482, 1.4996362705057154, 1.4984292413698945, 1.4998876843873798, 0.38706837707384056, 1.4991489076263789, 1.49870169797202, 0.03564643923888029]",0.04104274084127983,101.95769719927405,100.1902274474806,157.31699236592715,5.5362291499541705,25.096968000959297,299.9084044647744,10.560113881985348,22.274473329000596,99.96545805135132,99.9978527116209,19.98983250688675,3997.674754244737,0t7sgmp3f1vzv000fjpr6p0xr8
0t7shwd389ryn000tx4qzz6cec,37.64591119997203,0.04800954708762009,0.0013708547554220722,"[0.0017399368080906717, 0.9970760427950368, 0.4937775310586329, 0.5185275874572128, 1.499266091630266, 1.4998432184879007, 1.4725482203063698, 1.4996468225777417, 1.4987855270896384, 1.4996364218370966, 0.3715419861693682, 1.4964634690495289, 1.4988577756543073, 0.034790742952152565]",0.024767388712128136,4996.474039767822,4994.25197951591,299.5532104631816,4978.6430060556695,299.6371514952384,25.409381959467673,4999.213001958679,49.89647183030318,25.25070468438602,99.95595653581582,1.01552459595164,3997.130871332608,0t7sgmp3f1vzv000fjpr6p0xr8
0t7sj965k1zx5000f50gjt0r6m,34.589936100062914,0.04059410906252307,0.0012771747247347378,"[0.0017365332471027395, 0.9927707252442568, 0.4957684203035378, 0.5550557930258446, 1.4987428393144064, 1.4996747091579996, 1.4263410175192603, 1.4987700007109308, 1.4990717813026793, 1.4994642342789164, 0.35866523144791895, 1.4975102106176261, 1.4985226618122849, 0.035055759144412765]",0.04321666942791068,100.26148871240395,2369.0411072360967,166.1992675458869,13.778465745949608,25.537099946662018,299.96691740756427,11.121928650404092,9997.425571705502,25.026532817205354,25.07597871055641,19.988771281167054,3997.8108859682357,0t7sgmp3f1vzv000fjpr6p0xr8
0t7sjh3tsnzq1000s93yqwx8b0,34.55092569999397,0.021513413647175537,0.0013564487917856415,"[0.0017729414433935407, 1.0443886837290366, 0.5235822471973819, 0.6055513646806936, 1.4986035577848238, 1.4974671489114662, 1.3477115975583203, 1.4998895022535, 1.498555223441967, 1.4998147915296052, 0.3723006350804151, 1.4942727221007768, 1.4984718351290214, 0.03402291611440275]",0.0390762870398385,4993.557827432486,100.09290068501096,299.9445501542086,4991.281638838266,299.8165692255145,25.340134572801343,4992.0469419473275,17.869547631303217,25.023544989257033,64.83365985609606,19.992353101092014,106.6270014158822,0t7sgmp3f1vzv000fjpr6p0xr8
0t7sjtc8hnw4v000fhgb5qbad0,28.760564099997282,0.013282617494093246,0.0013190579063757227,"[0.0017318680069539245, 1.0415829368536063, 0.5110078032195893, 0.5961956478490595, 1.4982546768851113, 1.4995591591144846, 1.3553618838116257, 1.4994971672993445, 1.498316641651185, 1.4993107469958507, 0.3751118186791682, 1.4882685108847162, 1.4975051949231704, 0.03395922743936167]",0.04570529131684605,103.49612768003428,102.68312589293751,5.136449698410863,5.249926493230725,299.73798876518435,299.9202781593443,17.854622100740684,13.821729953674547,25.157439085959325,70.79789086499761,1.0495716122314105,104.0564734887022,0t7sgmp3f1vzv000fjpr6p0xr8
0t7sjvya29wwk0003xjx72dam0,33.51205979997758,0.027919262532366224,0.0012798528290627455,"[0.0017241244896794294, 1.0423318112020745, 0.5070544206990362, 0.6171830654350616, 1.4992442302502949, 1.4971649584357223, 1.3105707381420206, 1.4996646745286535, 1.4977897721534115, 1.499378698095649, 0.3754252587834157, 1.489179350834207, 1.4995464616462033, 0.033521740315131054]",0.026036346987336135,104.39041051453012,2471.419132405409,299.8523699506887,4994.696814889207,25.023894431453304,25.292857913936018,12.34263380111614,9989.682565582516,25.0237189937503,99.93734846366851,1.0147169530380775,3998.0923359347357,0t7sgmp3f1vzv000fjpr6p0xr8
