run_id,ALD_prep_time,ALD_purge_flow_rate,ALD_purge_plasma_flow_rate,ALD_purge_time,Ar_plasma_flow_rate,Ar_process_flow_rate,H2_plasma_flow_rate,LC_preset,N2_plasma_flow_rate,Number_of_ALD_cycles,RF_power_setpoint,Sample_name,TC_preset,ald_valves_delay,plasma_duration,plasma_prep_time,plasma_pressure,plasma_purge_time,precursor_dose_time,precursor_purge_time,process_pressure,Initial_thickness,Temperature,dep_rate_fit,dep_rate_mean,dep_rate_direct,dep_rate_deviation,fit_diff_variation,is_prior,from_recommendation_id,campaign_id
0t5vfr1x99yb3000dbbfsp29y4,3995,19,0,4998,0,25,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,101,11,25,28,2862,4998,5,13.288,150,0.004222500000000055,0.0043076923076923795,0.008119999999999976,0.0008597508927785088,1.945283331720386,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vfzvjddy8s000nkqt30wzhm,103,19,0,11,0,99,99,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4998,4995,299,28,103,11,5,13.47,150,0.0,0.0,-4.000000000004889e-05,1e-06,0.11858741922993805,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vg0czrhtmz000gvk3906jdm,3997,19,0,10,0,99,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4951,21,26,9985,4996,10,299,13.467,150,0.07062607142857143,0.06977857142857147,0.06379999999999995,0.005711039256365914,5.244274853473217,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vgayqssw2k0000gggg7f6br,3999,1,0,4996,0,25,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,100,4999,25,9994,2102,4996,299,14.999,150,0.01618178571428571,0.015907142857142835,0.016400000000000005,0.0035650013595897095,2.6427079754123115,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vgrbbhhvhn0004zyszwa2n0,107,1,0,19,0,25,25,50,0,25,298,250905_TDMAT_Campaign0019_02_GP,30,10,4989,4980,25,25,116,19,299,15.375,150,0.014937857142857055,0.013271428571428474,0.025679999999999977,0.008184517489175333,4.203304054030997,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vgxjqy9tmd000azhvkkck5c,150,19,0,4982,0,99,25,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,153,4996,298,12,4992,4982,298,15.771,150,0.08986357142857133,0.08860000000000008,0.09099999999999994,0.013873664671908533,11.882759765673828,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vh6nygszrx00046bppj7hpg,3997,9,0,12,0,25,25,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,105,10,299,11,1941,12,5,18.082,150,0.0,0.0,0.0030799999999999274,1e-06,1.5266914732278545,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vha84h1svb0002thqmhz0ac,107,8,0,4982,0,25,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,4997,4979,298,13,4998,4982,299,18.165,150,0.06293142857142857,0.06305714285714283,0.06688000000000002,0.01794311305549963,3.3790930279934988,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vhn86wdy7n000bpcm1r33fm,3968,19,0,4994,0,25,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,105,4996,25,18,102,4994,299,19.822,150,0.0032442857142856644,0.003342857142856965,0.004759999999999991,0.001032828491994671,0.4381228260883066,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vhxza21v75000byqw3zr1dw,3999,1,0,4997,0,99,99,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4999,12,299,16,1705,4997,299,19.882,150,0.001910714285714337,0.0037666666666669674,0.005439999999999969,0.0028813577046635495,1.4687387124698452,True,,0t7sgmp3f1vzv000fjpr6p0xr8
