FileName,Average_Growth_Rate_nm_per_cycle,Average_RMSE,Lin_GPC_nm,Lin_GPC_Std_Dev
250904_TDMAT_Campaign0018_01_RNG.txt,0.34377547778228607,0.06387499999999999,0.0688466941130026,0.061402867811290375
250904_TDMAT_Campaign0018_01_RNG.txt,0.48577037689398417,0.08376666666666663,0.08895734128146425,0.06446514364048778
250904_TDMAT_Campaign0018_01_RNG.txt,0.61542738106813,0.027980000000000043,0.030553614628436757,0.030203573211870297
250904_TDMAT_Campaign0018_01_RNG.txt,0.6644354138579499,0.008882352941176511,0.010809127758013671,0.015606263651068195
250904_TDMAT_Campaign0018_01_RNG.txt,0.7317435157185229,0.05383125,0.060298754060906574,0.03533728811243795
250904_TDMAT_Campaign0018_01_RNG.txt,0.7969455559990487,0.00963124999999998,0.007852026095982718,0.024074297612036256
250904_TDMAT_Campaign0018_01_RNG.txt,0.901053271276297,0.1522199999999999,0.16770183111691447,0.07062176116802031
250904_TDMAT_Campaign0018_01_RNG.txt,1.0017061903213806,0.06491333333333339,0.05676783576720039,0.0348794138772825
250904_TDMAT_Campaign0018_01_RNG.txt,1.0318479422459645,0.014287499999999898,0.01573226102273036,0.03557389492470277
250904_TDMAT_Campaign0018_01_RNG.txt,1.0603915647384847,0.057133333333333286,0.05862641733329881,0.03438449637930462
250904_TDMAT_Campaign0018_01_RNG.txt,1.104534276836466,0.11558750000000007,0.12503975436859802,0.038125413974964724
250904_TDMAT_Campaign0018_01_RNG.txt,1.1471806434031144,0.011487500000000095,0.008173871578971785,0.02493394533257277
250904_TDMAT_Campaign0018_01_RNG.txt,1.1518358857055218,0.010643750000000063,0.00826258601657044,0.024701986598629985
250904_TDMAT_Campaign0018_01_RNG.txt,1.1537077123774213,0.031659999999999876,0.029429760189828534,0.02537711197464264
250904_TDMAT_Campaign0018_01_RNG.txt,1.1787037540451526,0.004366666666666674,0.003957674257233724,0.023768191586679158
250905_TDMAT_Campaign0019_02_GP.txt,0.303548971836056,0.0,0.0,0.005911178325766885
250905_TDMAT_Campaign0019_02_GP.txt,0.3161987110758893,0.0,0.0,0.005708438356846347
250905_TDMAT_Campaign0019_02_GP.txt,0.3667482761732881,0.07663333333333332,0.06971570048410619,0.06180225366031094
250905_TDMAT_Campaign0019_02_GP.txt,0.4545483605862066,0.06943999999999999,0.07463631891266316,0.05195948106690174
250905_TDMAT_Campaign0019_02_GP.txt,0.5097540153235063,0.0,0.002078607681099109,0.00669968350102002
250905_TDMAT_Campaign0019_02_GP.txt,0.5017596999002126,nan,0.00019212893147004705,0.0008667642525343737
250905_TDMAT_Campaign0019_02_GP.txt,0.5400988217072303,0.010706666666666701,0.012684538042484865,0.01076579624422604
250905_TDMAT_Campaign0019_02_GP.txt,0.5460969478152073,nan,0.0,0.0014265127482558143
250905_TDMAT_Campaign0019_02_GP.txt,0.5956025252932248,0.05863333333333329,0.0600962371473953,0.06606694248770335
250905_TDMAT_Campaign0019_02_GP.txt,0.7572077917114504,0.11415333333333327,0.08108732025678582,0.08989211628683595
250905_TDMAT_Campaign0019_02_GP.txt,0.818827678540247,0.004161111111111084,0.004666263910344156,0.00516236067840397
250905_TDMAT_Campaign0019_02_GP.txt,0.8993739751246103,0.07444666666666665,0.07948465856530774,0.04978488160203138
250905_TDMAT_Campaign0019_02_GP.txt,0.972916034528266,0.10517647058823532,0.10961706651547454,0.08677616372445138
250905_TDMAT_Campaign0019_02_GP.txt,1.0070984868331292,0.007447058823529401,0.006790450953355097,0.007418166426618735
250905_TDMAT_Campaign0019_02_GP.txt,1.0007174437499646,0.004092000000000056,0.0070733702632800426,0.004416132116615149
250905_TDMAT_Campaign0019_02_GP.txt,1.0000091669109608,nan,0.0,0.0012663113686258347
250905_TDMAT_Campaign0019_02_GP.txt,1.0775929561187316,0.08040000000000003,0.08752989136362603,0.020701501523924616
250905_TDMAT_Campaign0019_02_GP.txt,1.09304723531563,0.018420000000000058,0.023009659907087043,0.011005298401649294
250905_TDMAT_Campaign0019_02_GP.txt,1.187560904403981,0.008695454545454628,0.01194512313971203,0.0018471744989466935
250905_TDMAT_Campaign0019_02_GP.txt,1.1014738472284735,0.10364705882352944,0.1381633041881333,0.043805651897784514
250905_TDMAT_Campaign0019_02_GP.txt,1.0637268729741802,0.0011842105263158344,0.002144381244660817,0.001987071352768556
250905_TDMAT_Campaign0019_02_GP.txt,1.130798870378136,0.09508666666666675,0.0943659465780265,0.03474793783183122
250905_TDMAT_Campaign0019_02_GP.txt,1.1943120956073445,0.0031575757575757193,0.005894166187244751,0.0021777913280583558
250905_TDMAT_Campaign0019_02_GP.txt,1.2299876607844646,0.0015000000000000568,0.001202689109444725,0.026612986132684275
250905_TDMAT_Campaign0019_02_GP.txt,1.233972897160289,nan,0.00030024629102055645,0.000911995872455417
250905_TDMAT_Campaign0019_02_GP.txt,1.1912949693893133,0.07585333333333324,0.07919487471408139,0.04315913218888225
250905_TDMAT_Campaign0019_02_GP.txt,1.194004508484221,nan,0.00022517323492490495,0.0013753592368316021
250905_TDMAT_Campaign0019_02_GP.txt,1.4735951657486646,0.14536000000000016,0.15498953393042525,0.05702844109393679
250905_TDMAT_Campaign0019_02_GP.txt,1.6408042458627237,nan,0.0004459486685230397,0.0007098900523194526
250905_TDMAT_Campaign0019_02_GP.txt,1.5849973850904433,0.0028733333333335054,0.0011091060934792362,0.012959698499192537
250905_TDMAT_Campaign0019_02_GP.txt,1.5592937812354846,0.0053043478260869515,0.008304443853969792,0.0032925434755417347
250905_TDMAT_Campaign0019_02_GP.txt,1.5751027923366085,0.0,0.001048646061495715,0.014297906803867017
250905_TDMAT_Campaign0019_02_GP.txt,1.579449780600323,nan,0.0004905204373837682,0.0008112051868184684
250905_TDMAT_Campaign0019_02_GP.txt,1.583205999370255,nan,0.00023917485626544135,0.0005589257874427939
250905_TDMAT_Campaign0019_02_GP.txt,1.7031743088439515,0.28997333333333325,0.30516571434380535,0.09379504898250114
250905_TDMAT_Campaign0019_02_GP.txt,2.0312280076923583,0.03975624999999994,0.04324823362917311,0.008921600225854524
250905_TDMAT_Campaign0019_02_GP.txt,2.123951262300428,nan,0.00023641788848113108,0.0008378219819804583
250905_TDMAT_Campaign0019_02_GP.txt,2.1294968961658474,0.008943478260869575,0.011114708598637248,0.004999049692203019
250905_TDMAT_Campaign0019_02_GP.txt,2.1347573143050824,nan,0.00012570392949275207,0.0007557802699919608
250905_TDMAT_Campaign0019_02_GP.txt,2.1811101282558023,0.10634000000000014,0.1116512684731308,0.027203513588956302
250905_TDMAT_Campaign0019_02_GP.txt,2.4197935417173295,0.18354666666666664,0.2023556950252635,0.045527861720879186
250905_TDMAT_Campaign0019_02_GP.txt,2.619552524922293,0.0006761904761905921,0.0011172238033657607,0.0020547522902264613
250905_TDMAT_Campaign0019_02_GP.txt,2.8332139263187,0.17150624999999975,0.19007277563252545,0.04228993249971811
250905_TDMAT_Campaign0019_02_GP.txt,3.0625157321318253,0.0010533333333337207,0.0014192610959306781,0.007082386583723922
250905_TDMAT_Campaign0019_02_GP.txt,3.100929169735449,0.1496058823529409,0.15897679952669977,0.026827302370907885
250905_TDMAT_Campaign0019_02_GP.txt,3.2840724485182684,0.008290322580645094,0.015518309849335419,0.004459996912626474
250905_TDMAT_Campaign0019_02_GP.txt,3.292294636585206,0.04144000000000005,0.031167602234364235,0.03691857112170873
250905_TDMAT_Campaign0019_02_GP.txt,3.3540511407765763,0.13878749999999984,0.16097620239371876,0.0278621861805604
250905_TDMAT_Campaign0019_02_GP.txt,3.351839707350289,0.014459999999999695,0.014120948584563496,0.020304071621435528
250905_TDMAT_Campaign0019_02_GP.txt,3.3524781481609907,0.045239999999999725,0.01854311020736127,0.01845410689047608
250905_TDMAT_Campaign0019_02_GP.txt,3.42703038138222,0.2721466666666667,0.3057380991032385,0.060454718851183274
250905_TDMAT_Campaign0019_02_GP.txt,3.6644505041664943,nan,0.0,0.0009096980858864813
250905_TDMAT_Campaign0019_02_GP.txt,3.7791370231748806,0.016712499999999686,0.017929528797152976,0.009842967544815432
250905_TDMAT_Campaign0019_02_GP.txt,3.6820176483478235,0.016333333333333637,0.016861242097678215,0.016602904482564913
250905_TDMAT_Campaign0019_02_GP.txt,3.741067255332429,0.06559375000000056,0.0729066613281181,0.023459528278304623
250905_TDMAT_Campaign0019_03_GP.txt,3.858140518159722,0.021179999999999193,0.024196705042809758,0.009547137494110465
