FileName,Average_Growth_Rate_nm_per_cycle,Average_RMSE,Lin_GPC_nm,Lin_GPC_Std_Dev
250904_TDMAT_Campaign0018_01_RNG.txt,0.343775478,0.063875,0.068846694,0.061402868
250904_TDMAT_Campaign0018_01_RNG.txt,0.485770377,0.083766667,0.088957341,0.064465144
250904_TDMAT_Campaign0018_01_RNG.txt,0.615427381,0.02798,0.030553614,0.030203573
250904_TDMAT_Campaign0018_01_RNG.txt,0.664435414,0.008882353,0.010809128,0.015606264
250904_TDMAT_Campaign0018_01_RNG.txt,0.731743516,0.05383125,0.060298754,0.035337289
250904_TDMAT_Campaign0018_01_RNG.txt,0.796945556,0.00963125,0.007852026,0.024074297
250904_TDMAT_Campaign0018_01_RNG.txt,0.901053271,0.15222,0.167701831,0.070621761
250904_TDMAT_Campaign0018_01_RNG.txt,1.00170619,0.064913333,0.056767836,0.034879414
250904_TDMAT_Campaign0018_01_RNG.txt,1.031847942,0.0142875,0.015732261,0.035573894
250904_TDMAT_Campaign0018_01_RNG.txt,1.060391565,0.057133333,0.058626417,0.034384496
250904_TDMAT_Campaign0018_01_RNG.txt,1.104534277,0.1155875,0.125039754,0.038125413
250904_TDMAT_Campaign0018_01_RNG.txt,1.147180643,0.0114875,0.008173871,0.024933945
250904_TDMAT_Campaign0018_01_RNG.txt,1.151835886,0.01064375,0.008262586,0.024701987
250904_TDMAT_Campaign0018_01_RNG.txt,1.153707712,0.03166,0.02942976,0.025377111
250904_TDMAT_Campaign0018_01_RNG.txt,1.178703754,0.004366667,0.003957674,0.023768192
250904_TDMAT_Campaign0018_01_RNG.txt,1.166398666,0.01736,0.018330416,0.020805249
250904_TDMAT_Campaign0018_01_RNG.txt,1.173146515,0.074913333,0.080297459,0.030763265
250904_TDMAT_Campaign0018_01_RNG.txt,1.230695563,0.02622,0.025690543,0.027815339
250904_TDMAT_Campaign0018_01_RNG.txt,1.269023905,0.071225,0.080728851,0.022625124
250904_TDMAT_Campaign0018_01_RNG.txt,1.351734284,0.091613333,0.094311464,0.025402585
250904_TDMAT_Campaign0018_01_RNG.txt,1.492273764,0.0809625,0.08691969,0.033580802
250904_TDMAT_Campaign0018_01_RNG.txt,1.59651933,0.046686667,0.047766806,0.015287265
250904_TDMAT_Campaign0018_01_RNG.txt,1.638428519,0.040225,0.038732273,0.017223712
250904_TDMAT_Campaign0018_01_RNG.txt,1.707072048,0.03735625,0.052307291,0.016088718
250904_TDMAT_Campaign0018_01_RNG.txt,1.796767178,0.011213333,0.012590449,0.013901416
250904_TDMAT_Campaign0018_01_RNG.txt,1.876993765,0.003668182,0.00523418,0.01355177
250904_TDMAT_Campaign0018_01_RNG.txt,1.945123006,0.076353333,0.078044082,0.026077751
250904_TDMAT_Campaign0018_01_RNG.txt,2.141365743,0.070273333,0.073915256,0.023343751
250904_TDMAT_Campaign0018_01_RNG.txt,2.304883423,0.039453333,0.041726743,0.020214875
250904_TDMAT_Campaign0018_01_RNG.txt,2.377996185,0.0499,0.057338994,0.013760486
250904_TDMAT_Campaign0018_01_RNG.txt,2.45222838,0.005508333,0.00822891,0.006809357
250904_TDMAT_Campaign0018_01_RNG.txt,2.494119443,0.018311111,0.020750708,0.011235612
250904_TDMAT_Campaign0018_01_RNG.txt,2.663388711,0.0865875,0.09673169,0.020038987
250904_TDMAT_Campaign0018_01_RNG.txt,2.798085344,0.00068125,0.000305874,0.004700718
250904_TDMAT_Campaign0018_01_RNG.txt,2.895174462,0.085453333,0.089832589,0.016609483
250904_TDMAT_Campaign0018_01_RNG.txt,3.038230616,0.03398,0.068605849,0.022065467
250904_TDMAT_Campaign0018_01_RNG.txt,3.217926091,0.094946667,0.105380866,0.015797444
250904_TDMAT_Campaign0018_01_RNG.txt,3.356018575,0.038713333,0.042277083,0.012152766
250904_TDMAT_Campaign0018_01_RNG.txt,3.402115864,0.00145,0.002232182,0.003362416
250904_TDMAT_Campaign0018_01_RNG.txt,3.473072608,0.0936,0.104314405,0.016454409
250904_TDMAT_Campaign0018_01_RNG.txt,3.579260112,0.017905263,0.02265433,0.011121868
250904_TDMAT_Campaign0018_01_RNG.txt,3.654882407,0.104075,0.125046304,0.021145788
250904_TDMAT_Campaign0018_01_RNG.txt,3.744398554,0.084912,0.104341866,0.023199347
250904_TDMAT_Campaign0018_01_RNG.txt,3.854742007,0.0667375,0.078941161,0.012852422
250904_TDMAT_Campaign0018_01_RNG.txt,4.006758134,0.1671625,0.199555122,0.039733835
250904_TDMAT_Campaign0018_01_RNG.txt,4.194593471,0.13431875,0.129091463,0.022836842
250904_TDMAT_Campaign0018_01_RNG.txt,4.333206506,0.075522222,0.101785649,0.015408915
250904_TDMAT_Campaign0018_01_RNG.txt,4.394532864,0.053055,0.070877082,0.011964474
250904_TDMAT_Campaign0018_01_RNG.txt,4.446095438,0.063216667,0.085951529,0.018436625
250904_TDMAT_Campaign0018_01_RNG.txt,4.451626322,0.08100625,0.11568867,0.022592332
250904_TDMAT_Campaign0018_01_RNG.txt,4.48249742,0.00566,0.005124021,0.011005975
250904_TDMAT_Campaign0018_01_RNG.txt,4.504430469,0.122488235,0.140162767,0.02609886
250904_TDMAT_Campaign0018_01_RNG.txt,4.490290003,0.015693333,0.01711041,0.010272141
250904_TDMAT_Campaign0018_01_RNG.txt,4.46437371,0.1286,0.173949316,0.037114976
250904_TDMAT_Campaign0018_01_RNG.txt,4.386435294,0.064286667,0.070100029,0.018071077
250904_TDMAT_Campaign0018_01_RNG.txt,4.348072465,0.014666667,0.016652559,0.013007244
250904_TDMAT_Campaign0018_01_RNG.txt,4.390541538,0.075173333,0.091996004,0.038991851
250904_TDMAT_Campaign0018_01_RNG.txt,4.324314394,0.040253333,0.045450406,0.017794665
250904_TDMAT_Campaign0018_01_RNG.txt,4.286581761,0.115986667,0.126690396,0.029914092
250904_TDMAT_Campaign0018_01_RNG.txt,4.238970579,0.06788,0.069136903,0.032708387
