recommendation_id,elapsed_time,new_predicted_output,new_predicted_uncertainty,current_trained_hps,average_rmse,plasma_duration,precursor_dose_time,process_pressure,ALD_purge_time,plasma_pressure,RF_power_setpoint,plasma_prep_time,plasma_purge_time,H2_plasma_flow_rate,Ar_process_flow_rate,ALD_purge_flow_rate,ALD_prep_time,campaign_id
0t5z98zgwdzrd000vq18wv55f8,47.859423300251365,0.01983293252849106,0.001504966154676563,"[0.001904352773056419, 1.0836592084023642, 0.6013000724488675, 0.8698607682979459, 1.4945212792661053, 1.4996891920467261, 1.2168204422068074, 1.4999245677848747, 1.498046962709537, 1.4993721232072825, 0.5096514119257144, 0.9864853471389552, 1.4928823804694549, 0.032167748633041476]",0.029124814567164755,104.20499773832961,101.1688822238433,5.0611449054111874,4998.964667558011,299.8547124506869,25.069073284725516,4999.673023115289,23.831454984015455,99.91934789329747,54.07057426975206,19.99973274155619,100.77875607637424,0t5z987czhtgx000n8y4ry3218
0t5z9gyq61yd5000g8js057440,66.10427400004119,0.025192262673922813,0.001419685483044753,"[0.0018346352345268609, 1.0653215386539319, 0.5988369883669167, 0.8812892537604687, 1.4996481829227244, 1.498171093061146, 1.263751231734004, 1.4988789140051457, 1.499827365666571, 1.4996963269967751, 0.5255719491392145, 0.9857061054861893, 1.4998425524887298, 0.03192093062305462]",0.032781038534072916,4997.557137609403,101.65372571000646,299.8826062106306,10.289610276851592,25.03530928513453,299.9440461957786,12.627704014374626,13.175517629231448,99.95728515105547,74.90912393891138,19.995780381526437,103.25257549512592,0t5z987czhtgx000n8y4ry3218
0t5z9n1wf9s8h000vtmhvgw3r4,69.93936189962551,0.050434222918003174,0.0014622218487031408,"[0.0018407333772579235, 1.087322411123527, 0.6115503397226847, 0.8782721308814182, 1.4982039718800464, 1.4997569212543587, 1.2600458685936544, 1.4985460955903038, 1.4990869167973044, 1.4990981127790273, 0.5253141349815729, 1.0098528369689004, 1.4967480977566634, 0.031666379942624806]",0.06064141268359807,4998.813462159338,4990.320789069303,5.402459473071777,30.122424482426332,298.82912422803537,25.229037633106813,11.86173617868509,9983.937430518721,99.75066308410857,99.97222703824669,19.973895033060725,125.85991536432991,0t5z987czhtgx000n8y4ry3218
0t5z9phqx5v7b000kwb1tfzz6g,74.90041220001876,0.03582157692219495,0.0014290477348343484,"[0.001834357382797032, 1.1067464892398617, 0.5818959190603641, 0.8386961380798023, 1.4987980836448513, 1.499180194699361, 1.33687242559887, 1.498424935972352, 1.49985600497266, 1.4997777275272872, 0.44689164974450024, 1.0275669279947521, 1.4997468456112015, 0.0315406311448424]",0.041849249331359605,100.03867987988544,4990.794608285108,5.072794445972699,4998.19195965357,299.8658009666565,25.09412630008053,4998.037348051931,19.650422387135098,99.90622283598532,64.78357066546133,1.0128896641375147,100.58392488020314,0t5z987czhtgx000n8y4ry3218
0t5za0gx2xzzd00042v0karyj4,72.20963079994544,0.022492542272780938,0.0014998517962327457,"[0.0018878712121629948, 1.296332186862416, 0.5478805269732877, 0.7796604869627708, 1.49746565650682, 1.4994326219746483, 1.3569884196114743, 1.4998989996353322, 1.4954141598270287, 1.4998738585076916, 0.39308754620961806, 1.1858210060651013, 1.4990878941896242, 0.0317818143892243]",0.04546141031119499,4997.278312209462,105.7987354733886,5.113816515167399,6.821227406526017,25.146967668828974,299.9914670958461,16.835214065782093,19.451813917537592,25.005288991384965,62.29572795792361,1.00152642672828,3996.7833661989316,0t5z987czhtgx000n8y4ry3218
0t5za64f2dtyh00052p2hvct3r,69.6273591001518,0.01480564336846894,0.0014594664617056654,"[0.001847006442696069, 1.2467973125134988, 0.5441819605232329, 0.7729169100116485, 1.4994646099538058, 1.4956457058537325, 1.4150358559479357, 1.499789117986285, 1.4991433116814226, 1.4977392828705716, 0.3903375708714484, 1.2085502934667072, 1.4965611204188998, 0.0324408035282434]",0.02957660973837686,110.32155827686158,102.0891991678756,299.4962147001983,7.126196242280569,25.062990609977856,25.065590146158755,4989.5147170968185,9972.962696091225,25.340762550112302,65.06361229549319,19.955696232958854,3996.1119543172495,0t5z987czhtgx000n8y4ry3218
0t5zafrh7hwcs000wbj05w1db4,75.2476385999471,0.04683145620233174,0.001403500145916904,"[0.0018421771205700405, 1.257126912635537, 0.540129326409241, 0.7858723143103392, 1.4973210316514487, 1.4981016283823334, 1.3931792995218766, 1.4999053207496265, 1.4985468663640078, 1.4992796333142802, 0.4017286433884439, 1.2094937655538205, 1.4995585509462392, 0.03198365277521095]",0.03388828290033817,100.10632201287483,2833.9556103154805,5.0468201258797025,5.721844055676172,25.002973572818977,25.033562401687984,11.427757218646803,12.236436960939516,99.9924520492374,69.20401638130599,19.99203216926351,100.10189229313356,0t5z987czhtgx000n8y4ry3218
0t5zajewmstts000mvrb1xjq5m,83.73770979978144,0.01606183956734216,0.0014250433938915988,"[0.0018312052976207221, 1.0844634486686766, 0.5474310274757243, 0.7791619945665466, 1.4984976542806367, 1.4978285497322008, 1.4153830566688286, 1.4978843672007591, 1.4986270057691238, 1.4962123198826593, 0.4542732089278267, 1.2621125343502968, 1.4982221294568756, 0.03244145883879733]",0.0448143065781071,4976.694429758366,105.42109166283049,299.60218409757306,4999.940364918129,299.40506878332565,25.220142144115943,4982.035219398737,34.069780826071074,99.56340529761847,25.094821890797572,1.0173265917566154,3995.374589545541,0t5z987czhtgx000n8y4ry3218
0t5zaxy329sg9000mj7nncpxb4,70.7796010999009,0.0674456283214771,0.0013976352581618597,"[0.0018158907361455166, 1.085018395705215, 0.5405905331686655, 0.7749571768504555, 1.4991909067090914, 1.4958807940991594, 1.3547222301130435, 1.4988773014113732, 1.4977274411904395, 1.4990605275620903, 0.45248913537057417, 1.241773438771083, 1.498192958408445, 0.03214995871101367]",0.06895314241832873,4992.384243744992,4996.384653266304,299.33667555934693,4995.04426550207,299.8204209842914,299.86306835868066,37.204779429473525,9992.146705378393,99.84636316472701,60.61803921333533,19.96012397222221,106.69634154653765,0t5z987czhtgx000n8y4ry3218
0t5zbbsd8nxbz000j0vfbegkhg,74.01551649998873,0.017830530633008726,0.0013454518964287029,"[0.0018026715186001616, 1.137309365175017, 0.5583177525093899, 0.8504813102680414, 1.4996977718841733, 1.496617015218824, 1.3010749836302966, 1.4967450050040667, 1.498433968396873, 1.499488915338796, 0.47065874139286457, 1.1680936398486592, 1.4987102925627513, 0.031281274053887614]",0.03590235067247884,100.14942490486891,2038.5942303287686,299.9543746751415,4999.82980031439,25.055207234658393,299.93368135173375,14.759915982462454,12.006934641820525,25.002554750841266,64.86519846108357,1.0014184261683934,103.07598810905431,0t5z987czhtgx000n8y4ry3218
0t5zbjsf21z0s0000cxt2nz360,80.28666520025581,0.037535438745946476,0.001370801640188259,"[0.0018110510553686551, 1.197045897224147, 0.5525457618154201, 0.8557570610510736, 1.4968990310934913, 1.4999356874873147, 1.2203415745299464, 1.4998158378219277, 1.4988755010852373, 1.4996698872319707, 0.4598828414538855, 1.2227445181621972, 1.4985802905680865, 0.031082947180945425]",0.066871740473046,4998.683884227243,3281.9841630470946,299.63108920361066,5.961380212747339,25.296755114570626,25.0120729145745,10.515222345615761,9998.993495974739,25.081816659679177,25.016073529088978,19.98813450071784,3998.667784600658,0t5z987czhtgx000n8y4ry3218
0t5zbxm85dw090009ymctfv8ac,74.47371529974043,0.036002679054617126,0.0014021341914672476,"[0.0017833713076653608, 1.216109168773579, 0.5694600050056484, 0.8714765513652438, 1.493528195614184, 1.4983168690522066, 1.2691540014553937, 1.4985852065271508, 1.4998920209519893, 1.4990675734489813, 0.45564655682047756, 1.1947743077610784, 1.497657366975331, 0.031163668431167857]",0.03349316604341837,104.03425275254357,4991.284882158019,5.227309207206404,4990.366386317266,25.0362756395607,299.89472513583775,4994.415513023161,9997.621154558956,99.96646446013632,99.99973548843224,19.99518483425394,103.69879456644783,0t5z987czhtgx000n8y4ry3218
