recommendation_id,elapsed_time,new_predicted_output,new_predicted_uncertainty,current_trained_hps,average_rmse,plasma_duration,precursor_dose_time,process_pressure,ALD_purge_time,plasma_pressure,RF_power_setpoint,plasma_prep_time,plasma_purge_time,H2_plasma_flow_rate,Ar_process_flow_rate,ALD_purge_flow_rate,ALD_prep_time,campaign_id
0t5vcqdkxdstn000c30gww42e4,14.414067400153726,0.04256990844459,0.0008471659743351129,"[0.0009148424733097672, 1.4999372647848959, 0.48290281094410836, 1.4921794775265342, 1.4971171051990326, 1.4999328350984014, 1.499235910914283, 1.4997861950818432, 1.4930700168339848, 1.4995509962655444, 1.4982577392702168, 0.3753300896766114, 1.4995276219357343, 0.04131142263122336]",0.028544146034793234,100.29442043612933,101.99305857055688,299.9961629600307,9.476332356552986,25.07024952577866,25.148326318020793,16.016535568880272,15.072676873711474,99.900276450955,25.067661475546952,19.998765833687667,101.57491582999032,0t5vcq6bwxt3f0000hncsbbdw0
0t5vcrpz95xw9000tc1y7n8gzg,16.151368299964815,0.027526279284697364,0.0008598419348621109,"[0.0009194793514288781, 1.4972321591292421, 0.4298137203316812, 1.492872086489407, 1.4987909735659577, 1.4996071477370694, 1.499863970504103, 1.499810794281305, 1.4965168512645304, 1.4984219261962248, 1.496771311667228, 0.3632398896122173, 1.4989239021581189, 0.03518782618630089]",0.047040526415024445,100.45471823272902,100.68171893318186,5.381170794248207,7.5908317372028495,299.5452580204699,299.80347553841176,4998.838398460143,11.021980751691059,99.99038786993961,25.088043175948584,1.001177253941933,3995.5381003716707,0t5vcq6bwxt3f0000hncsbbdw0
0t5vcxgmasv250003th0cktqbg,16.484096500091255,0.054418019095520485,0.0008217514373159786,"[0.0008935797858789073, 1.4996242101952209, 0.4510874424424088, 1.4976027264800336, 1.4979597730288094, 1.4981111760699972, 1.4978773062154782, 1.4996796365741716, 1.4999971195854134, 1.4988694503668978, 1.4996968704050668, 0.36587164965744645, 1.4993535858855083, 0.03123315927754851]",0.02642681520611419,101.63945774330944,4998.979310420445,299.34788352170136,4998.804127063895,25.379364457029723,299.9423379418355,14.622453032052318,10.838794178105177,99.99427199798646,99.99070714409176,19.996106998151188,3993.063386946983,0t5vcq6bwxt3f0000hncsbbdw0
0t5vd5w6gsypk000aycsb1cxc8,16.31850549997762,0.05117970145361311,0.0007527168922384967,"[0.0008496507691365795, 1.498549816973112, 0.4479608318933543, 1.4939446275641615, 1.4994447300975158, 1.4987720150404158, 1.4999174656478949, 1.4995606275076074, 1.4990194225611024, 1.499609296587344, 1.498907661753162, 0.3605095021557705, 1.4978855658981425, 0.03229024573308878]",0.023495068308849513,4997.773058715638,2972.4009197179676,299.8832605850231,4990.26024651294,299.9930927312405,299.51748903468956,12.865312813545561,21.455441220113784,25.147299544957015,25.099534290763238,19.991894148828155,102.1798272976156,0t5vcq6bwxt3f0000hncsbbdw0
0t5vde48gsww9000f4vy0wxya4,16.635627000126988,0.01911290558404366,0.0007515064417232177,"[0.000848000490702534, 1.4997380689524848, 0.44102762964806624, 1.4979570763980155, 1.4984949031315438, 1.4998449643630292, 1.4986521662381636, 1.4988561821840012, 1.494612609353909, 1.4995721127275026, 1.4993524854469729, 0.3684401025102557, 1.49928507006302, 0.033576256928647186]",0.028822260261153348,101.32754009602952,101.12838724215501,299.5163359174222,19.296368554447717,25.24883632446038,25.936800400969933,10.512139161100075,20.316433702850617,99.94315757819273,99.95969580088119,1.0040116497043003,114.37381913988631,0t5vcq6bwxt3f0000hncsbbdw0
0t5vdfemjdw53000r09rt0ezx8,17.645821700105444,0.04500274417431491,0.0007039266618466615,"[0.0008123856966854772, 1.499352919836527, 0.45256587819471894, 1.4995833792930495, 1.4995219305056602, 1.499684414583173, 1.4956657277094088, 1.499400212998153, 1.4997027552502442, 1.4994397064707397, 1.499190770042634, 0.3790054909224636, 1.4969032665452966, 0.03215138516885128]",0.023839158947388594,100.57353203886221,2124.640295408515,5.412355208640717,15.66653526937114,25.25796863348686,299.95079000465284,4998.231726119171,10.141211687457616,25.058073996300052,99.98160353804417,19.99996391009686,3998.4188177615724,0t5vcq6bwxt3f0000hncsbbdw0
0t5vdg1ejdtmz000cy37mnqmm4,17.18687710002996,0.02741311879031075,0.0007891148473316961,"[0.0008955629567874678, 1.4991611619367373, 0.41434394307289635, 1.4991473144934306, 1.4990653425930387, 1.4986611035818074, 1.4994669272047991, 1.4994698478093509, 1.4974070259665617, 1.4985109881046605, 1.4980874667688955, 0.38424232735015307, 1.4954912094449826, 0.028742815651969095]",0.031863659776052745,102.84276091204369,4997.50466707855,5.415104632554604,4998.865330329047,25.01778295056749,25.77404997944213,23.05628736146193,17.496306859761276,25.073454086912026,25.035789254292144,1.0232961038212587,115.15037505689925,0t5vcq6bwxt3f0000hncsbbdw0
0t5vdq66mdrgz00023z9qq9gnr,16.012419200036675,0.01465671572324099,0.0007094325177129052,"[0.000829691807588245, 1.4985563072894426, 0.41316547785658103, 1.4988875425679322, 1.4992267475228966, 1.4997103347422858, 1.498937807254298, 1.4979053270220999, 1.4994083593893865, 1.4987245784771905, 1.4952477994692406, 0.36491775630839807, 1.498949242357845, 0.027496397703299418]",0.03203970748652345,103.19025220806475,2215.566853059659,5.136526790326405,4999.213702810996,25.076538508548932,299.6903305804322,4998.816467160346,11.772013995973827,25.138088367295452,99.78568503935803,1.003241786126177,3998.573256314063,0t5vcq6bwxt3f0000hncsbbdw0
0t5vdqrbaxxzq000vwhbg9th3g,15.814789000200108,0.03948592986028866,0.0006825494441767541,"[0.0008053869023175626, 1.498592626470891, 0.4393804102542009, 1.4998071717678596, 1.4994944497254425, 1.497265462438997, 1.4984732760958277, 1.4989407105383203, 1.4980845015637692, 1.4990700460671789, 1.4992775376364684, 0.3651514003171533, 1.4983265700833641, 0.026159815934939587]",0.03603914930415809,4996.943059123849,2101.623216552597,299.7856085481328,4992.636453663433,25.903829614961584,25.112544267406147,4998.866865810478,9993.215642492305,99.99402836591199,99.97001595374743,19.998924642095517,100.7681175975413,0t5vcq6bwxt3f0000hncsbbdw0
0t5ve5gn1stv100089vr72rg54,15.216406100196764,0.04784025332216747,0.0006719235942305215,"[0.0007922531043881957, 1.4995783273370642, 0.4624868276445914, 1.4987167587370924, 1.498523613790748, 1.4991023789127396, 1.4989838131108497, 1.4986630042167906, 1.4960973753373916, 1.4975183003980232, 1.4937029622915468, 0.37958328969631927, 1.4998371440345286, 0.027004065012899536]",0.024291453903325055,103.61315559180899,4998.358256049754,299.4741819410591,4994.884718117297,26.193126205845406,299.98731564570693,23.127114612384712,9997.880637068209,25.0133524504697,25.00772068018704,10.284664930887843,3995.3474713119363,0t5vcq6bwxt3f0000hncsbbdw0
