,rmse_all_exp,rmse_all_exp_sem,rmse_current_exp,rmse_current_exp_sem,information_gain
0,,,,,
1,,,,,
2,,,,,
3,,,,,
4,,,,,
5,,,,,
6,0.034324100195996805,0.00302685942018242,0.039350341588409846,0.004789147125386632,
7,0.03493812332894965,0.0029591797307780793,0.036098235689815135,0.004669814367789088,44.43633121979201
8,0.03315738317623794,0.0027480556995575943,0.033052814722403095,0.004275279577110182,50.82457287945158
9,0.029809406425131576,0.002359265812193872,0.028046868237300238,0.0034377597501911578,63.99076135039422
10,0.0326508374029543,0.00267493202120091,0.027506617562932836,0.003345620589049547,33.99127270197755
11,0.03292427601371572,0.002699047577704722,0.027765276126605693,0.0033660297150071876,9.54396735234468
12,0.033214125414711915,0.0027259110616956565,0.026649895786044053,0.0032826720394825383,13.420002249844856
13,0.032608963981157035,0.0026860981467693792,0.025468432011216756,0.0030711726966712394,9.53698674287807
14,0.03414737657326111,0.002827717212282442,0.025564144383716052,0.0031430433060459723,13.767143794301319
15,0.03461132098719989,0.002905498331973798,0.02495776194961413,0.0031404305108410726,28.325956612212394
16,0.03433134623701593,0.0028955216183868594,0.024394263930522443,0.003111409640560074,8.200384626465848
17,0.035551833363460315,0.002976817027964654,0.025267337942623043,0.0031384190261950122,6.077126677716933
18,0.035417363077303726,0.002972800695750739,0.024862443914131064,0.003131698451686549,8.542233698848122
19,0.03584094103339822,0.0030230144077255847,0.024540891148143815,0.003018439874723106,18.73919696909934
20,0.03543297425319918,0.003006099496060356,0.024211308393561365,0.002987030396145552,8.380580575585554
21,0.03536147111823603,0.00299647601212367,0.02411564871017405,0.002989613068082589,4.6245905743330695
22,0.03596259167837663,0.0030310755647863586,0.0238751647425126,0.002953551984807737,7.544022169045547
23,0.036126213586745365,0.003036408338019882,0.023952205714822143,0.0029674568362876583,2.749053609045859
24,0.03590567971622097,0.00302766235781016,0.02327318013519212,0.0028585485893307585,8.802443506141572
25,0.035866347762275486,0.0030447897870970616,0.022711748109754164,0.002787370446236959,12.250404628070555
26,0.03614702028629372,0.0030714619079820803,0.022948936645008265,0.0028165589348520836,2.2079521894474965
27,0.035157330114375655,0.0029626781699584794,0.02226476618048451,0.002740692008497422,4.30560808274322
28,0.034882084721145415,0.002958355854262571,0.021947491739855756,0.0027307015455135556,1.8789025496002978
29,0.034805503266686015,0.00294641955532881,0.021768026598464055,0.0027243470586973922,2.7692500220805414
30,0.03462553439009693,0.002938456984047945,0.02157976729239588,0.0027196496034983908,2.154496392404326
31,0.03459587641342847,0.002930215111209586,0.021571402040342608,0.002712593677178126,1.318257041580182
32,0.03451922018491057,0.002921402630157827,0.021563360405240147,0.0027095989864750467,2.7201068785107054
33,0.03452437568452094,0.0029111105915219358,0.021387335069442473,0.0026906390337796586,3.8218449669552683
