recommendation_id,elapsed_time,new_predicted_output,new_predicted_uncertainty,current_trained_hps,average_rmse,plasma_prep_time,precursor_dose_time,plasma_purge_time,ALD_purge_time,campaign_id
0t49y1m1thx7n000pp8yap0egw,2.3631002999609336,0.1221818684567771,0.00015221171907564313,"[0.0018305563711863322, 1.4998723610425277, 0.428959268237304, 1.4998174053189381, 1.4998383267589408, 0.1090635674086733]",0.02073672650985741,3999.999841083978,2546.3103447767517,2857.0254866675873,3253.3197210700055,0t49fgtahnrvv000294qhkf8jm
0t49yachqhsyx000mcq6v2appm,2.4198097999906167,0.04582630000603834,0.0001480331633586951,"[0.0018117373943350515, 1.4998982909231884, 0.4273729787088052, 1.4996949618686137, 1.4993549812931604, 0.11089139536479702]",0.015215752115908544,2114.026482958086,834.0262596752099,5999.999038199123,3055.0468010435334,0t49fgtahnrvv000294qhkf8jm
0t49yjtdpsyxk0007ybzpw7vgw,2.4059611999546178,0.13054486199481669,0.00013922188227028404,"[0.001756200684071986, 1.4999936517335843, 0.41670873209700515, 1.4997352111244489, 1.4998086688379004, 0.10997188736298158]",0.020137071457395628,2040.683506803733,4739.453784833468,5999.999835464788,3126.8452874656678,0t49fgtahnrvv000294qhkf8jm
0t49ywsvkxtzf000ak0qf2bw6r,2.185518999991473,0.1433708350334571,0.000137125920641944,"[0.0017475752609523824, 1.499767481595688, 0.41933895087488926, 1.4998693329198918, 1.4994242162141331, 0.11010859952857849]",0.01618900117290704,10.00033040033214,4699.088113548301,2707.6181467753513,3535.7882480879557,0t49fgtahnrvv000294qhkf8jm
0t49z50kg5wvk00082z3eq99vr,2.224187800020445,0.14741970761827658,0.00013864882726742953,"[0.0017578643289883136, 1.499936302967685, 0.4172681018695747, 1.4998301844784843, 1.4998868665191716, 0.11096962447990066]",0.021230613772378646,2040.3220571214113,2952.929229684258,10.001088212293375,2922.4090581721102,0t49fgtahnrvv000294qhkf8jm
0t49zbsvssw3b0005xp5vgj9dc,2.2803094999981113,0.048448886180497,0.00014127246062718826,"[0.0016985513394245748, 1.4999764708373604, 0.3962126433320006, 1.4998986985308336, 1.4998486003857674, 0.11371727320766507]",0.0185189152135713,2335.9695225611185,806.7105695612255,2771.4093798287445,5999.999838077011,0t49fgtahnrvv000294qhkf8jm
0t49znbdchs7x000fgfg7b0z6c,2.3238979000016116,0.16128261674288955,0.00013733988236519734,"[0.0017025403285243698, 1.4999959789054944, 0.405400727432756, 1.4998716304590802, 1.4992631944274724, 0.113291697261844]",0.02508689936266736,2170.37757112319,3490.7719586444864,3078.216316289932,5999.998940218775,0t49fgtahnrvv000294qhkf8jm
0t4a0003q1zax000mj94nmzeqg,2.509892200003378,0.17308333238761914,0.00014867545607740476,"[0.0021518839193447603, 1.499905627456707, 0.4849660502524355, 1.4996806964437992, 1.4995638515915597, 0.11285785376879869]",0.02492765256871952,1548.4430702755253,5999.999892216195,2019.3301796926671,5999.998329038447,0t49fgtahnrvv000294qhkf8jm
0t4a0azbtxrnz0005nmhzb40eg,2.4706927000079304,-0.0009183166721138114,0.00016164111140453172,"[0.0023903528763556565, 1.4999242807373951, 0.5131935033520114, 1.4980904963808122, 1.4996694514865487, 0.11315721195264614]",0.01948354325882565,1956.4682517225408,100.00041109426137,3017.5973368879404,10.000006211405138,0t49fgtahnrvv000294qhkf8jm
0t4a0fgq6xy67000cb680qsdzm,2.5250938000390306,0.1554351798121603,0.0001546943661174663,"[0.0023707787049539533, 1.4999991448276377, 0.503748018660352, 1.4997953054300766, 1.4999157191027062, 0.11208138390429945]",0.017372973330161905,3999.9999577256963,5999.999810034164,3100.2318587464874,3256.300658836441,0t49fgtahnrvv000294qhkf8jm
