FileName,Average_Growth_Rate_nm_per_cycle,Average_RMSE, Lin_GPC_nm
250812_TDMAT_Campaign0012_02_GP.txt,4.823980419464149,0.08213529411764853,0.09669900757927846
250812_TDMAT_Campaign0012_02_GP.txt,5.2873856160496615,0.20851999999999862,0.21258952783701474
250812_TDMAT_Campaign0012_02_GP.txt,5.449932658302325,0.21913333333333374,0.22774281496349774
250812_TDMAT_Campaign0012_02_GP.txt,5.1668232130100264,0.0033157894736835884,0.0014730022144361322
250812_TDMAT_Campaign0012_02_GP.txt,5.036489927924068,0.15171333333333337,0.15875702666365127
250812_TDMAT_Campaign0012_02_GP.txt,5.020959173096067,0.08251999999999952,0.09337712313828733
250812_TDMAT_Campaign0012_02_GP.txt,5.006115340722578,0.11192666666666658,0.11467794089108184
250812_TDMAT_Campaign0012_02_GP.txt,4.910246669249965,0.0154200000000003,0.01813560363094067
250812_TDMAT_Campaign0012_02_GP.txt,4.902755566420599,0.09275333333333341,0.09897970039546228
250812_TDMAT_Campaign0012_02_GP.txt,4.953824633478436,0.146793333333333,0.15196980041107847
250812_TDMAT_Campaign0012_02_GP.txt,5.026039055497057,0.22665333333333326,0.20508325489438647
250812_TDMAT_Campaign0012_02_GP.txt,5.272676562054949,0.19716000000000047,0.20324088486531613
250812_TDMAT_Campaign0012_02_GP.txt,5.793238158636746,0.13178124999999952,0.13866178578276678
250812_TDMAT_Campaign0012_02_GP.txt,5.962948614478931,0.1867687500000006,0.2081819679875074
250812_TDMAT_Campaign0012_02_GP.txt,6.105897839829421,0.00877999999999967,0.008223865267272267
250812_TDMAT_Campaign0012_02_GP.txt,5.973837660107088,0.06364722222222241,0.12705577908393553
250812_TDMAT_Campaign0012_02_GP.txt,5.749589869615081,0.14628666666666656,0.1558051690670425
250812_TDMAT_Campaign0012_02_GP.txt,5.665332145154495,0.16787999999999859,0.18974850553560102
250812_TDMAT_Campaign0012_02_GP.txt,5.707420916361412,0.11923999999999826,0.13243701671180066
250812_TDMAT_Campaign0012_02_GP.txt,5.616656127931839,0.12571333333333237,0.14000325838450453
250812_TDMAT_Campaign0012_02_GP.txt,5.621502994348833,0.023640000000000327,0.02600469978310389
250812_TDMAT_Campaign0012_02_GP.txt,5.7711536620221695,0.1578866666666689,0.16551167051039545
250812_TDMAT_Campaign0012_02_GP.txt,6.132849234794562,0.05744062499999991,0.11233719086094597
250812_TDMAT_Campaign0012_02_GP.txt,6.451561661003046,0.0858000000000023,0.0912565856006007
250812_TDMAT_Campaign0012_02_GP.txt,6.832976296460812,0.14775333333333265,0.16549638821056958
250812_TDMAT_Campaign0012_02_GP.txt,7.303657497603087,0.11574666666666644,0.11996635980879804
250812_TDMAT_Campaign0012_02_GP.txt,7.69951648478461,0.058028571428571596,0.1194212637877478
250812_TDMAT_Campaign0012_02_GP.txt,8.009029226607472,0.12273333333333009,0.12657779111715467
250812_TDMAT_Campaign0012_02_GP.txt,8.163111407697047,0.005886666666666921,0.0050918750442511965
250812_TDMAT_Campaign0012_02_GP.txt,8.167014911523495,0.010674999999999102,0.008260813509630887
250812_TDMAT_Campaign0012_02_GP.txt,8.257364215905167,0.13496000000000094,0.13991350088807053
250812_TDMAT_Campaign0012_02_GP.txt,8.384067960067865,0.16671999999999798,0.17300898864486083
250812_TDMAT_Campaign0012_02_GP.txt,8.427211542181308,0.16120666666666922,0.16983108765194962
250812_TDMAT_Campaign0012_02_GP.txt,8.408158572415514,0.112966666666667,0.1246293300968608
250812_TDMAT_Campaign0012_02_GP.txt,8.374315275580992,0.12192500000000095,0.13573912543128905
250812_TDMAT_Campaign0012_02_GP.txt,8.286808803182812,0.11809333333333522,0.12271123481560456
250812_TDMAT_Campaign0012_02_GP.txt,8.132161404927587,0.05030294117647111,0.10006522969383344
250812_TDMAT_Campaign0012_02_GP.txt,7.992586464622172,0.17064666666666425,0.1782483356868597
250812_TDMAT_Campaign0012_02_GP.txt,7.84800066598261,0.013513333333332867,0.013152491526477161
250812_TDMAT_Campaign0012_02_GP.txt,7.7967489142225785,0.12261999999999867,0.12968135240090384
250812_TDMAT_Campaign0012_02_GP.txt,7.658195590102983,0.06373939393939287,0.13155262545976848
250812_TDMAT_Campaign0012_02_GP.txt,7.630682722329534,0.07456428571428628,0.14570412538445968
250812_TDMAT_Campaign0012_02_GP.txt,7.700966612621602,0.10026153846153928,0.15211205826736995
250812_TDMAT_Campaign0012_02_GP.txt,7.89216988009048,0.14321874999999906,0.1601584697274367
250812_TDMAT_Campaign0012_02_GP.txt,8.031665280301759,0.02623750000000058,0.02748981069433721
250812_TDMAT_Campaign0012_02_GP.txt,8.212120240556345,0.1556999999999995,0.1627986958927197
250812_TDMAT_Campaign0012_02_GP.txt,8.584969376199037,0.15438750000000212,0.16073417949043983
