FileName,Average_Growth_Rate_nm_per_cycle,Average_RMSE, Lin_GPC_nm
250812_TDMAT_Campaign0012_05_Sweep2.txt,3.345007534451526,0.1324066666666667,0.13855651679102213
250812_TDMAT_Campaign0012_05_Sweep2.txt,3.549437286224297,0.13384666666666664,0.1404242177129667
250812_TDMAT_Campaign0012_05_Sweep2.txt,3.6951799237792744,0.13327333333333324,0.13909750490662376
250812_TDMAT_Campaign0012_05_Sweep2.txt,3.803319755692774,0.13575000000000026,0.14890492487364673
250812_TDMAT_Campaign0012_05_Sweep2.txt,3.927562951441566,0.15186000000000016,0.17047101053749816
250812_TDMAT_Campaign0012_05_Sweep2.txt,4.072126118721912,0.15509333333333283,0.16098667244478043
250812_TDMAT_Campaign0012_05_Sweep2.txt,4.205842489604178,0.14674666666666666,0.15481039010729944
250812_TDMAT_Campaign0012_05_Sweep2.txt,4.300230728739062,0.14622000000000052,0.1542112957208254
250812_TDMAT_Campaign0012_05_Sweep2.txt,4.34783122440547,0.12628666666666674,0.13262981083214775
250812_TDMAT_Campaign0012_05_Sweep2.txt,4.351546257934107,0.14501999999999954,0.15503646770214813
250812_TDMAT_Campaign0012_05_Sweep2.txt,4.299468455194154,0.119853333333333,0.1257282993357457
250812_TDMAT_Campaign0012_05_Sweep2.txt,4.228138883923499,0.13329999999999984,0.14224189930927236
250812_TDMAT_Campaign0012_05_Sweep2.txt,4.13314465482003,0.11175333333333412,0.11721395777550682
250812_TDMAT_Campaign0012_05_Sweep2.txt,4.077649200060004,0.1327599999999999,0.14202476375223513
250812_TDMAT_Campaign0012_05_Sweep2.txt,4.055563302381588,0.10689999999999979,0.11244506627907284
